id,ra,dec,zfinal,mass_med,sersic,radius_sersic,MAG_BEST,C,A,S,G,M20,M,I,D,G2,Base_flag,Type
255620,149.896306,2.065783,0.8379,9.05699,2.344028022,4.02671E-05,23.2396,3.382862,0.024579,0.009347,0.594602,-1.95934,0.075949,0.071642,0.052284,1.969181,0,SPH
255622,149.912434,2.059818,2.9681,10.33857,1.029912139,0.000118204,22.8433,2.794894,0.190577,0.005989,0.497678,-1.605601,0.27027,0.272368,0.063836,1.966371,0,LTD
255633,149.983273,2.034343,1.8832,9.14884,3.79983249,4.56397E-05,24.5008,3.611274,0.030375,0.136182,0.555037,-2.017708,0.070755,0.078544,0.062796,1.992049,0,SPH
255656,149.857466,2.080318,5.4287,8.86535,0.788175233,3.54948E-05,26.0861,2.585876,-0.502826,-0.056454,0.502593,-1.606022,0.098361,0.092078,0.101771,1.991358,8192,IRR
255658,149.902163,2.064037,4.6243,9.05791,1.599632059,4.2933E-05,25.6942,2.687157,-0.007887,0.040048,0.625164,-1.745814,0.025907,0.007202,0.094817,2.003824,0,IRR
255661,149.959673,2.043024,1.6415,9.21582,0.542553923,0.000102325,24.0763,2.820251,-0.134671,-0.052391,0.497959,-1.043266,0.722222,0.627201,0.085219,2.006812,0,ETD
255666,149.874066,2.07389,0.8292,9.14946,0.3,0.000242824,24.5765,2.647334,-0.326231,-0.216624,0.449675,-1.149333,1,0.924356,0.338264,1.992963,0,IRR
255667,149.873979,2.074005,0.8848,8.79647,1.706651603,0.000151166,23.1778,2.796431,0.413161,0.441798,0.562499,-1.209363,0.52381,0.261393,0.168125,2.001704,0,ETD
255678,149.936509,2.051431,3.6566,9.5459,2.45884031,2.74684E-05,24.62,2.796479,0.082956,0.044991,0.485314,-1.728792,0.015267,0,0.022565,1.924643,0,LTD
255679,149.936581,2.051628,3.2249,9.05031,0.300036529,7.26975E-05,23.9362,2.28465,0.168607,0.017973,0.475342,-1.107041,0.5625,0.969539,0.454646,1.96649,0,IRR
255689,149.87535,2.070227,0.6585,10.203,2.544518572,6.98445E-05,20.6097,3.502111,0.221012,0.04522,0.562169,-1.914195,0.056075,0.231727,0.074216,1.433018,0,ETD
255690,149.874749,2.070453,0.6006,10.64166,1.762742851,6.3372E-05,20.3581,3.364389,0.16775,0.006725,0.557389,-1.906888,0.004794,0.004531,0.04462,0.697082,0,ETD
255691,149.875609,2.071832,0.6233,10.3,6.436790141,2.62892E-05,20.8353,3.584519,0.085702,0,0.591682,-1.895704,0,0,0.089141,0.027675,0,ETD
255692,149.876121,2.072717,0.69,10.74996,0.939177391,0.000194263,20.2593,3.407759,0.117341,0.114582,0.688161,-1.448983,0.025912,0.102182,0.256864,1.5468,0,LTD
255693,149.876977,2.073168,1.0608,9.65998,1.578821371,0.000148669,24.2371,2.123354,-0.235759,-0.089793,0.405844,-1.010942,0.517241,0.423469,0.097268,2.033234,0,UNC
255696,149.889074,2.068932,1.1661,9.25419,0.982849026,4.9389E-05,23.8128,2.755961,0.01531,0.011273,0.527793,-1.585981,0.094828,0.113918,0.215776,2.027098,0,ETD
255699,149.879383,2.07247,1.1183,9.42585,1.989140087,7.4244E-05,23.9011,3.076575,-0.295971,-0.119716,0.47137,-1.487777,0.088785,0.099737,0.133584,2.023076,8192,ETD
255701,149.980811,2.035163,2.1616,10.42797,2.945482038,5.44374E-05,24.3123,2.552468,0.034135,0.067504,0.45894,-1.61361,0.090164,0,0.126367,2.0428,0,ETD
255702,149.981238,2.0354,2.3822,10.12555,0.968959449,5.90359E-05,22.7033,2.553169,0.481725,0.097251,0.5928,-1.5489,0.224138,0.376257,0.133173,1.925867,0,LTD
255704,149.944043,2.049096,1.7481,8.90643,1.305665845,8.96279E-05,25.09,2.579791,-0.255987,0.137673,0.428223,-0.853941,0.225806,0.178912,0.360936,2.032587,8192,ETD
255715,149.906175,2.062671,1.6343,10.14389,1.677900473,6.43563E-05,23.2838,2.786882,0.060461,0.003463,0.472389,-1.680502,0.045767,0.027144,0.043677,1.979365,0,ETD
255716,149.906045,2.062817,3.8057,10.3,0.568291054,9.62634E-05,22.1109,2.636176,0.179533,0.027958,0.471061,-1.324657,0.162791,0.626666,0.123075,1.772959,0,LTD
255721,149.979486,2.036265,2.342,9.40072,0.880729802,4.45628E-05,23.8342,2.63632,0.068027,0.025065,0.541825,-1.584884,0.03629,0.028166,0.14092,2.021158,0,SPH
255726,149.855165,2.081452,1.7325,8.95012,1.666041601,6.90715E-05,25.1851,3.097935,0.074086,0.19106,0.477275,-1.589325,1,0.0264,0.246359,,,ETD
255734,149.857804,2.080534,1.2348,9.33881,0.861030926,0.000112022,23.3019,2.796802,-0.031105,0.017576,0.520377,-1.355473,0.377778,0.565718,0.224561,2.008998,0,IRR
255743,149.875794,2.074024,1.1656,9.8251,1.003960588,6.84628E-05,23.5262,2.482439,0.1263,0.102719,0.467452,-1.133152,0.321429,0.257619,0.198394,2.033113,0,ETD
255746,149.951663,2.04667,5.421,8.79133,5.619624187,7.66194E-05,27.002,2.228731,-0.113075,0.128795,0.446199,-1.553801,0.090909,0.095371,0.156942,2.020918,0,UNC
255758,149.93807,2.051429,0.8954,9.91568,0.541774185,9.42788E-05,22.4371,2.66337,0.036027,0.005262,0.475635,-1.156206,0.545455,0.996062,0.082124,1.998824,0,LTD
255766,149.900733,2.065208,1.1373,9.24675,1.057906948,0.000114146,24.0869,2.661372,-0.487491,-0.10356,0.504078,-1.422415,0.6,0.073679,0.106627,2.030667,0,UNC
255770,149.986596,2.034054,1.6338,9.28793,0.387206694,7.90641E-05,24.1062,3.050858,-0.126304,-0.242381,0.562218,-1.278706,0.253659,0.247261,0.417969,1.99861,0,UNC
255776,149.934911,2.052951,1.6577,8.81011,1.072224048,5.98786E-05,25.329,2.504859,-0.12616,0.026423,0.449147,-1.635529,0.170213,0.123449,0.115983,2.019963,0,UNC
255779,149.894053,2.067675,0.9835,8.97844,0.784470392,8.42105E-05,25.7203,1.825977,-99,0,0.701544,-1.201255,0.25,0,0.216551,2.015979,0,SPH
255784,149.886422,2.070557,1.2148,9.25771,1.327733212,3.54442E-05,23.6248,2.734625,-0.020137,0.020563,0.49561,-1.522026,0.079832,0.040207,0.161881,2.017775,0,ETD
255787,149.958497,2.044268,3.6354,9.79141,0.595735979,9.73488E-05,23.3248,2.48318,0.212559,0.010431,0.506062,-1.486657,0.846154,0.578044,0.195945,1.99537,0,IRR
255805,149.907732,2.062834,3.5797,10.77653,1.154575761,8.59549E-05,24.1626,3.246858,0.002797,-0.006327,0.621331,-1.474315,0.094545,0.090555,0.164777,1.993985,0,LTD
255806,149.905605,2.06333,1.2262,9.11174,2.868410738,0.000188966,25.0325,2.766892,-0.086572,-0.114784,0.498379,-1.417324,0.083333,0.065243,0.084461,2.00163,0,IRR
255808,149.905905,2.063275,1.8118,9.27552,1.504763837,2.49579E-05,24.0759,3.016427,0.135666,0.11489,0.536236,-1.796885,0.084034,0,0.038033,1.987755,0,ETD
255809,149.982963,2.035623,2.4128,8.97664,1.830562182,1.97761E-05,25.3114,2.867744,-0.016831,0.063791,0.536977,-1.52904,0.111111,0.053342,0.150625,2.028715,0,SPH
255812,149.922057,2.057302,1.1378,8.76545,8.399263217,0.000449676,25.2304,3.231279,-0.299805,0.021334,0.427302,-1.004045,0.666667,0.135375,0.125898,2.07793,8192,IRR
255813,149.922029,2.057542,1.7582,10.64921,2.045942001,9.04979E-05,22.7098,3.5807,0.242688,0.147364,0.592311,-1.959206,0.107595,0.361205,0.208784,,,ETD
255824,149.900604,2.065606,1.2486,9.61685,1.123678304,6.73583E-05,23.9878,2.515312,0.020524,0.047761,0.443997,-1.137899,0.23913,0.463984,0.395986,2.018502,0,ETD
255833,149.873583,2.07497,0.5949,10.45015,1.404693266,0.000197856,20.2204,2.809309,0.061101,0.005552,0.483332,-1.747592,0.054017,0.099912,0.09199,1.638591,0,LTD
255835,149.872868,2.074195,1.3063,9.58897,0.967812125,4.25903E-05,23.3708,3.088159,0.035754,0.034063,0.527124,-1.773463,0.011765,0,0.046958,1.94812,0,ETD
255838,149.868162,2.077312,1.3435,9.78751,1.036796943,4.46544E-05,23.2291,3.002491,0.115252,0.017098,0.546246,-1.6737,0.012953,0.003616,0.101097,1.905904,0,LTD
255839,149.868525,2.0772,1.661,10.43879,2.87187555,5.353E-05,22.8074,3.492166,-0.163982,-0.069139,0.60232,-1.680737,0.051685,0.055147,0.140573,1.915313,0,ETD
255854,149.960999,2.043804,4.6904,8.77684,1.215424072,2.98239E-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,LTD
255876,149.959158,2.04465,3.9025,8.88608,0.300009328,3.80481E-05,24.8388,2.439902,0.030867,0.057112,0.527014,-1.339982,0.038043,0.682968,0.132569,1.97227,0,ETD
255878,149.960242,2.044231,0.7964,8.93657,2.473583166,2.55892E-05,23.9053,3.434174,-0.022594,0.039545,0.550116,-1.805473,0.083333,0,0.02623,1.918915,0,SPH
255884,149.890252,2.069638,2.2684,9.61748,0.838891967,5.2574E-05,23.2355,2.813924,0.142555,0.020015,0.521145,-1.466977,0.04,0.033387,0.22465,1.992785,0,LTD
255891,149.864629,2.079004,1.0199,8.95062,0.590096487,5.17753E-05,23.5955,2.621336,0.102308,0.067507,0.521398,-1.336126,1,0.883218,0.075303,1.969847,0,ETD
255898,149.962149,2.043682,2.3202,8.82751,1.683747291,6.60808E-05,25.2535,2.784677,-0.167661,-0.120163,0.458264,-1.638593,0.142857,0.107632,0.130232,2.036103,0,IRR
255899,149.857876,2.081339,1.7828,9.2257,1.156268486,5.13996E-05,24.0037,2.835475,0.201089,-0.022476,0.503911,-1.631175,0.053191,0.139411,0.130548,2.01703,0,IRR
255900,149.857855,2.081533,1.2931,9.10686,1.161607353,3.91906E-05,24.1284,2.840348,-0.024862,0.002868,0.49192,-1.480057,0.113636,0.127772,0.107903,2.029376,0,ETD
255906,149.876678,2.074674,0.6199,9.35089,1.697311666,5.73057E-05,22.7542,3.236092,-0.197223,-0.036209,0.563533,-1.993057,0.050926,0.014056,0.050655,1.994447,0,ETD
255909,149.856125,2.082234,1.2513,8.88934,0.480693503,8.46791E-05,24.7277,2.844708,-0.097315,0.028183,0.469062,-1.255659,0.8,0.787335,0.063297,2.007629,0,ETD
255928,149.897251,2.066341,0.8993,9.64312,1.378361735,7.13342E-05,22.3905,2.869393,0.093895,-0.105118,0.51855,-1.609388,0.084746,0.123907,0.15635,1.984047,0,LTD
255929,149.897219,2.066508,0.6087,9.43809,4.894365479,0.000439041,23.2999,2.839252,0.047716,-0.088218,0.547612,-1.668761,0.046555,0.034375,0.069916,1.964397,0,LTD
255931,149.897177,2.067365,1.2214,9.24904,0.973091898,6.52188E-05,23.0963,2.820929,0.214693,0.013701,0.520857,-1.599136,0.137255,0.132008,0.163518,1.942199,0,LTD
255932,149.896674,2.067026,0.7588,8.89154,0.496285125,9.82556E-05,23.9113,2.40998,-0.112179,-0.00428,0.471094,-1.094338,0.346154,0.978901,0.146032,2.067337,0,IRR
255945,149.981953,2.03677,1.3123,8.91027,1.344997048,1.72476E-05,25.1474,2.953425,-0.056701,0,0.578406,-1.668167,0.047059,0,0.089691,2.016979,0,SPH
255952,149.964328,2.04289,0.9515,8.92443,0.949960159,7.31507E-05,24.53,2.685635,-0.158492,-0.011347,0.43564,-1.392721,0.333333,0.830378,0.30964,2.039188,0,LTD
255953,149.948067,2.048917,1.7823,10.30025,0.407147656,0.000178429,23.2444,2.055208,-0.72791,-0.500727,0.694749,-1.451944,0.153005,0.123267,0.173123,2.002326,0,LTD
255954,149.895111,2.067195,2.087,9.03561,0.804166845,9.6733E-05,24.6041,2.417475,-0.001453,-0.026374,0.550334,-0.941328,1,0.839704,0.053947,1.998091,0,IRR
255957,149.895953,2.068063,2.1531,9.49234,1.128504668,7.35262E-05,24.8279,2.915646,0.001339,0.05423,0.469972,-1.403756,1,0.788193,0.28105,2.046482,0,IRR
255959,149.987499,2.034599,0.6662,9.97799,1.779595344,5.76457E-05,22.0092,3.149789,-0.081044,-0.011394,0.526158,-1.965653,0.01473,0.00835,0.030311,1.764078,0,ETD
255960,149.984362,2.035949,3.7367,9.64116,8.399568896,3.96103E-07,24.3817,2.633526,0.07851,0,0.541662,-1.61861,0,0,0.051596,1.205665,0,SPH
255964,149.85923,2.08143,1.0661,9.26655,1.43363213,3.09437E-05,24.4616,3.347143,0.026579,0.131748,0.507317,-1.862254,0.053571,0.035802,0.059195,2.031899,0,SPH
255968,149.903367,2.065426,1.2107,9.1937,1.567955753,0.000107795,23.9492,3.30036,-0.063966,0.007263,0.536393,-1.726338,0.111498,0.16022,0.1863,2.004868,0,IRR
255969,149.985582,2.035395,1.3043,10.33024,0.835307064,6.35306E-05,22.1362,2.646618,-0.014728,-0.017861,0.509543,-1.538667,0.006623,0,0.030917,1.98481,0,LTD
255972,149.940858,2.051813,4.0208,9.36556,8.379265877,1.53427E-05,24.8837,3.690364,0.090284,0.020363,0.583749,-1.736429,0.053763,0.029236,0.114466,1.798214,0,SPH
255974,149.919667,2.059474,2.4246,9.08317,0.300003176,8.40163E-05,23.707,1.91133,0.297719,0.047698,0.477511,-0.946418,0.880952,0.587035,0.424619,1.99146,0,IRR
255979,149.894475,2.068695,1.202,8.99797,1.590126401,3.4252E-05,24.6008,2.751298,0.099567,0.036591,0.545653,-1.567313,0.035714,0.022647,0.183838,,,ETD
256000,149.909009,2.063588,1.1371,8.93913,1.042912023,2.54136E-05,25.1243,3.077766,-0.279152,-0.004321,0.496457,-1.499741,0.052632,0,0.038317,,,SPH
256002,149.866451,2.07905,1.3835,9.04148,1.689250005,4.34654E-05,24.9518,2.932547,-0.175886,0.011086,0.488538,-1.877921,0.117647,0.055055,0.046886,2.022721,0,LTD
256007,149.939573,2.05243,2.2742,9.61069,0.874341534,6.60108E-05,24.2717,2.637632,-0.134947,-0.027771,0.471234,-1.456234,0.470588,0.419082,0.156082,2.04912,0,IRR
256009,149.96096,2.044751,3.3758,9.09278,0.300049508,5.48962E-05,24.1053,2.015776,0.373077,0.032788,0.450538,-1.018568,0.727273,0.578364,0.282757,1.960223,0,LTD
256014,149.894935,2.068782,1.1418,9.32506,2.301228848,2.07712E-05,24.2736,3.066213,-0.019013,0,0.56399,-1.810341,0.027027,0,0.075531,1.99518,0,SPH
256015,149.923376,2.058437,1.6506,8.93928,0.512500633,9.13749E-05,25.0073,2.714104,-0.223412,-0.02292,0.508406,-1.007353,0.651163,0.827492,0.206485,2.013888,8192,UNC
256027,149.90476,2.065291,2.0307,8.95827,1.245011207,2.45618E-05,24.3112,2.821568,0.070572,0.061351,0.532875,-1.70109,0.032086,0.012166,0.085744,1.993954,0,SPH
256041,149.873524,2.076543,3.2185,8.8009,0.31837042,9.29205E-05,26.0511,2.192768,-0.122398,-0.190633,0.462054,-1.268699,0.375,0.196526,0.047597,1.958803,0,LTD
256044,149.893705,2.069216,0.94,9.84383,0.864276685,8.92662E-05,21.693,2.569984,0.277001,0.009996,0.483238,-1.437571,0.066955,0.695448,0.124951,1.927194,0,LTD
256058,149.983193,2.036895,0.6256,8.76256,3.28697007,3.42574E-05,24.3664,3.616387,-0.038853,0.025714,0.57942,-1.970847,0.04023,0.018742,0.125935,,,SPH
256060,149.919083,2.059759,1.2409,10.95016,1.198990007,8.16445E-05,20.7206,3.401611,0.110413,-0.005723,0.536998,-2.034023,0.069307,0.180183,0.015377,0.247581,0,ETD
256062,149.925256,2.057955,3.2978,9.74824,2.100963769,4.51538E-05,23.8515,3.543468,0.27211,-0.011059,0.614231,-1.498344,0.139535,0.131185,0.219679,1.905161,0,ETD
256063,149.941476,2.052067,2.1235,9.09776,0.974904481,4.12984E-05,24.3916,2.850018,0.074586,0.068893,0.523774,-1.344572,0.046243,0,0.206573,2.052068,0,ETD
256064,149.939955,2.052689,2.2989,8.8078,0.8950226,3.24472E-05,25.9288,3.219921,-0.004467,0.075221,0.499741,-1.397526,0.076923,0,0.40481,2.028222,0,ETD
256074,149.888254,2.071501,1.9181,8.81643,0.490780168,6.99832E-05,25.052,2.338374,-0.050645,-0.012704,0.460805,-1.010011,0.377778,0.414048,0.300061,2.031966,0,UNC
256078,149.946016,2.049301,0.9461,8.9146,0.514925113,9.2216E-05,24.609,2.447178,-0.035246,-0.130401,0.601495,-1.304438,0.285714,0.562815,0.33841,2.013663,0,IRR
256079,149.946065,2.049663,0.9433,8.86263,1.211151557,0.000108739,24.4286,2.613042,-0.122244,-0.035202,0.414242,-1.447728,0.07971,0.332836,0.055175,2.020425,0,LTD
256080,149.946281,2.05023,0.9307,10.06332,1.301259308,9.01745E-05,21.622,2.903321,0.219472,0.021354,0.517476,-1.550501,0.016949,0.06298,0.166589,,,LTD
256105,149.899415,2.067422,1.2407,10.01878,0.993482072,0.000145366,22.7168,2.618253,0.063537,-0.069681,0.519194,-1.298816,0.111628,0.255302,0.240157,1.988279,0,IRR
256108,149.878164,2.074004,0.8369,9.11458,1.779011072,5.16931E-05,23.5601,3.428763,-0.314733,-0.095684,0.572366,-1.805479,0.040462,0.046073,0.113469,2.05215,0,ETD
256117,149.90225,2.066687,0.6667,8.82321,1.225705441,9.66291E-05,24.4305,2.496867,-0.082152,0.025517,0.437696,-1.505777,0.123894,0.107981,0.18233,2.032324,0,ETD
256140,149.935249,2.054778,0.7728,9.33947,1.619837212,0.000147022,22.9458,2.577382,-0.068953,-0.008857,0.42351,-1.411362,0.097378,0.144619,0.06216,2.014974,0,LTD
256170,149.965776,2.04375,3.5323,9.21491,0.300019108,0.00019524,24.6766,2.683983,0.056785,0.029004,0.462316,-1.556769,0.295918,0.37677,0.216787,1.989183,0,LTD
256171,149.965972,2.043897,2.9826,9.90948,4.033331854,3.64707E-05,23.7669,3.127044,0.329739,0.009965,0.504418,-1.706534,0.177215,0.172739,0.123928,1.839305,0,ETD
256177,149.982248,2.037814,1.1603,9.91193,2.46155164,7.46229E-05,22.3304,3.248659,0.013388,-0.001402,0.522158,-2.02854,0.131474,0.094907,0.015698,1.918464,0,ETD
256179,149.921968,2.059818,1.6417,10.21445,2.263549436,5.64712E-05,23.3015,2.899424,-0.014876,0.0087,0.510436,-1.701999,0.024077,0.159895,0.052376,1.996009,0,ETD
256186,149.953564,2.048443,1.6105,9.38396,0.90836546,8.28422E-05,23.4931,2.853994,-0.009723,0.044411,0.51199,-1.582148,0.055249,0.097632,0.204127,2.014652,0,LTD
256188,149.880564,2.075029,4.7529,9.13608,1.826439411,3.10652E-05,24.47,2.743783,0.087761,0.061606,0.509227,-1.709605,0.164773,0.055337,0.148657,1.913521,0,ETD
256190,149.902189,2.067196,1.2234,9.15209,0.997807878,6.66157E-05,23.953,2.973221,-0.032064,0.053291,0.540401,-1.68866,0.044872,0.061593,0.017955,2.015101,0,LTD
256194,149.85834,2.083139,3.6977,8.85001,0.300004663,6.05747E-05,24.5629,1.943323,0.149331,0.016047,0.488285,-1.148824,0.409091,0.537315,0.25703,2.000541,0,IRR
256199,149.986968,2.036355,2.0253,9.24306,1.408109617,4.40137E-05,23.8232,2.497332,0.19531,-0.002277,0.463679,-1.261225,0.123894,0.186945,0.367988,2.014282,0,ETD
256204,149.884312,2.073588,2.1721,10.80363,1.985568336,2.20068E-05,22.3548,3.330477,0.128999,0.056899,0.547653,-1.946489,0.018405,0,0.039995,1.058191,0,SPH
256224,149.909507,2.064405,3.0244,10.6462,0.867581495,6.69864E-05,22.5501,2.969046,0.252866,0.003815,0.587023,-1.506996,0.027184,0.318036,0.145608,1.900682,0,ETD
256227,149.963881,2.044788,0.7757,9.55475,1.51941014,4.15307E-05,22.6523,3.182819,0.080003,0.005279,0.546788,-1.790902,0.013283,0.002492,0.099795,1.922948,0,ETD
256241,149.912906,2.061752,0.9235,8.99994,0.523292641,8.46477E-05,23.4346,2.151798,0.170115,-0.029508,0.452141,-0.976487,0.269231,0.60928,0.218601,1.980599,0,IRR
256242,149.913088,2.061849,0.9533,10.73695,5.615278176,5.65314E-05,20.8807,4.440512,0.118341,-0.027361,0.623487,-2.121337,0.030585,0.017981,0.082864,0.022348,0,ETD
256243,149.913082,2.062371,1.2375,10.9955,0.757380548,0.000108568,21.301,2.590869,0.238425,0.019429,0.474979,-1.539507,0.128049,0.286168,0.060108,1.831841,0,LTD
256244,149.912735,2.06279,0.7028,9.34983,1.426855801,8.797E-05,23.3291,2.678516,-0.079617,-0.099466,0.510422,-1.66138,0.067568,0.088297,0.073515,2.010369,0,IRR
256255,149.955757,2.047953,0.9479,8.92177,0.938370898,7.01014E-05,24.4096,2.631481,-0.097286,0.089179,0.462609,-1.437859,0.75,0.156207,0.069591,2.024587,0,UNC
256259,149.882373,2.074652,2.6789,8.95205,1.013045451,4.16984E-05,24.5502,2.392743,0.160125,0.048066,0.519878,-1.135294,0.181818,0.319984,0.143444,2.010902,0,IRR
256266,149.861361,2.082399,5.5008,9.1322,0.376658145,4.69844E-05,26.2181,1.98879,-0.103931,-0.032702,0.449119,-1.195655,0.410256,0.595672,0.337192,2.02541,0,UNC
256269,149.907535,2.065602,0.9159,9.02618,1.226659357,4.46309E-05,24.7063,3.133541,-0.08982,0.040777,0.51006,-1.701808,0.066351,0.026586,0.13984,2.002584,0,ETD
256270,149.922314,2.060204,1.6779,9.13979,1.269871192,3.25858E-05,24.7242,3.183818,-0.019202,0.014892,0.547616,-1.812197,0.050562,0.019374,0.052022,2.061906,0,SPH
256278,149.924431,2.059512,1.3758,8.83439,1.747993663,2.40138E-05,25.5129,2.930737,-0.151161,0,0.531755,-1.674209,0.047619,0,0.06197,2.058904,0,SPH
256283,149.886215,2.073427,2.2947,9.10191,2.005903607,4.94499E-05,24.4996,2.412962,0.312472,0.050875,0.519924,-1.307312,0.3,0.331168,0.373856,1.998531,0,ETD
256284,149.949793,2.05031,2.1523,9.03604,1.462450042,5.13557E-05,24.539,3.04234,0.056921,0.031938,0.576305,-1.524066,0.090047,0.105847,0.182067,2.018185,0,ETD
256288,149.989766,2.035674,1.6323,10.20121,1.744884707,6.22677E-05,22.7227,2.86976,0.100811,0.015369,0.513076,-1.559188,0.019827,0.064811,0.081992,1.985437,0,LTD
256314,149.963537,2.045281,1.6457,9.74874,1.807060348,4.10418E-05,24.4021,2.741448,-0.046441,0.01013,0.474027,-1.68748,0.058537,0.053034,0.061084,2.013155,0,ETD
256317,149.896704,2.06979,1.3571,8.89625,2.523972305,4.57296E-05,24.8684,3.308557,-0.068495,-0.044131,0.502438,-1.904317,0.128205,0.110335,0.078334,2.030043,0,SPH
256319,149.986148,2.037297,1.5031,8.89466,1.100154275,3.2469E-05,25.0556,2.728101,-0.024062,0,0.521101,-1.720097,0.04902,0,0.046124,2.07529,0,SPH
256322,149.881624,2.075112,2.6457,9.47181,2.484501871,6.04312E-05,24.2035,4.137168,0.017208,-0.044443,0.573841,-1.480773,0.073529,0.065047,0.227912,1.993495,0,SPH
256326,149.97076,2.042938,5.3449,8.76758,0.391311583,3.07621E-05,26.383,2.323349,0.180064,0.069982,0.479586,-1.410499,0.097345,0.088745,0.131852,2.024976,0,UNC
256331,149.981916,2.038888,3.2252,9.05035,0.500436849,4.93538E-05,25.374,2.359497,0.028252,0.010291,0.451247,-1.389404,0.06993,0.112689,0.172759,2.034374,0,IRR
256332,149.938267,2.05478,4.7066,9.26917,0.925338723,9.12363E-05,25.4741,2.712591,0.005786,-0.000015,0.493642,-1.206525,0.129032,0.160043,0.27569,2.001242,0,IRR
256337,149.919381,2.061349,0.9531,10.24995,6.049611242,4.09048E-05,22.4435,4.112464,-0.011397,0.005135,0.616331,-2.27874,0.02987,0.016857,0.03013,1.237855,0,SPH
256342,149.954904,2.048569,1.6272,9.59133,0.718495096,9.80167E-05,22.8452,2.668489,0.231723,0.066509,0.516073,-1.28012,0.387755,0.515499,0.273054,1.927498,0,LTD
256344,149.941966,2.053185,0.9903,10.17357,0.585462847,0.000134005,22.3276,2.408653,-0.082891,0.035472,0.407057,-1.389179,0.135593,0.463804,0.025084,1.996686,0,ETD
256373,149.921917,2.060726,1.4433,10.37703,0.892419588,0.000109581,22.0135,2.556803,0.098229,0.036054,0.555753,-1.44275,0.079284,0.54464,0.310408,,,IRR
256379,149.989318,2.036449,1.5955,8.98069,1.510670804,3.49765E-05,25.0257,2.871355,0.079458,0,0.538466,-1.512005,0.072727,0,0.223524,2.012742,0,SPH
256385,149.933161,2.056741,4.9228,10.44598,0.300442745,9.96069E-05,21.3857,0.140751,1.594365,0.900061,0.993325,-1.920217,0.848601,0.538782,1.401937,0.000055,8192,IRR
256390,149.908075,2.065892,1.3296,10.41923,0.43635651,6.51141E-05,21.9358,2.208052,0.221977,0.036452,0.410137,-1.433049,0.85,0.681908,0.159693,1.872761,0,ETD
